,text,sentiment,labels
4654,"4348 soon going to have more wait time for a gate, in empty msp airport than it was in flight  50 min and still counting...",negative,0
4655,... horrible wait time on 4348 to get a gate  ..shows total miss  management . value customer time and respect thier sentiment,negative,0
4656,"very disappointed by the service starting from gate operator at bos , who was  rude in stopping a carry-on bag...",negative,0
4657,your service sucks to mexico from houston. you finally realized that snacks in1st don't work you cheap as);:,negative,0
4658,"if guy on flight 1230 follows through on threat to sue because he couldn’t carry on 3 bags, i will defend you for free.",negative,0
4659,pls post video of belligerent jerk ranting at sfo (1230) that's he's going to sue you for making him check his 3rd bag. he's a hoot!,negative,0
4660,^gj i do believe that this is hands down the worst service i've ever experienced. makes  look amazing.,negative,0
4661,i can't tell/purchase through the website because they put us on a lufthansa flight for the first leg.,negative,0
4662,"^gj funny, i did and the attendant recommended me tweeting you letting you know about my subpar customer service.",negative,0
4663,the b gates are very far though,negative,0
4664,"ua5029 from ric, ua507 from ord, & ua423 from den -all delayed for non-weather issues. way to go, youre batting 1.000! but no hotels",negative,0
4665,i would have made it if you hadn't already booked me on another flight and cancelled flighted my original reservation.,negative,0
4666,how can i book reward travel in august?? everything is blacked out.,negative,0
4667,trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?,negative,0
4668,i have submitted my complaint. i need to be compensated. how long will this take?,negative,0
4669,"because of the horrific flight experience, you guys have made me never want to fly on an airplane every again!!!!!!!",negative,0
4670,my flying united is over...sorry. the captain still had 20 minutes of pre-flight preparations to make while we sat with no air!,negative,0
4671,get a clue. i am a 1k/2mm miler and that is the response you give?,negative,0
4672,i was only trying to get my emails. what are you talking about? what most business people expect from airline wifi,negative,0
4673,it's not there we tried. it's already here in cancun just no one has delivered it,negative,0
4674,"what you did was illegal and a breach of contract. i will be in touch but not through your \""customer feedback\""",negative,0
4675,its not the way to treat your customers we had a lot of issues and it was not worth our headache we went thru,negative,0
4676,yes we are in ewr and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable,negative,0
4677,please review and fix your baggage procedures at dulles because it happens every week when my sister travels there on your airline,negative,0
4678,nothing else from you ^gj? where is your customer service?,negative,0
4679,"oh no, i'm rebooked, 7+ hours after my original arrival time. we can talk compensation.",negative,0
4680,my coworker that had the same conflict as me with the hotel issue trying to share posted on their facebook page and they erased it!!,negative,0
4681,"lost my parents luggage to cancun, said it would be delivered to hotel by 7pm, it is now almost 11pm",negative,0
4682,then watched my connecting flight in den pull away from the gate only to pull into the same gate.,negative,0
4683,"...and on some versions of the 738, row 11 has no window at all. go ahead, check. we'll wait.",negative,0
4684,i'm pretty sure i've got shin splits from sprinting through iah only to watch my plane pull away from the jet way...,negative,0
4685,well the income flight to dca to take us to ewr was delayed and it made us miss our connection to fll so yes hotels were necessary,negative,0
4686,can you please stop cancelled flightling your flights? i am trying to get home to take two exams tomorrow. you've cancelled flightled 3 flights on me.,negative,0
4687,& i've been hung up on twice by your staff. so upset right now,negative,0
4688,"2 hour flight from fll to ewr, 1242, now waiting 1 hour plus for bags, no sign yet. what gives????",negative,0
4689,was such a better airline when you were continental. $75 service fee + $75 flight booking problems fee + $25 talk to a human fee: fu!!!,negative,0
4690,this is despicable i spoke to  many diff people & everyone is telling me something different i have a claim no. i need my bag now,negative,0
4691,how come the crew traveling on the flight gets a better seat and i get stuck checking my bag and the crews bag got on the flight.,negative,0
4692,"funny thing happened, we arrived on our flight from denver at the same gate we are currently scheduled to depart for sydney at! lol!",negative,0
4693,"you can't claim \""weather\"" with your hardworking crew pulling seats out of a plane! do the right thing. but we both know you won't",negative,0
4694,"you're missin the point! there was no \""weather\"". you're lying! seats was broken. but u claim \""weather\"" to get out of hotels. classy",negative,0
4695,are you trying to break a world record for most delayed flights in a year?,negative,0
4696,this is not what captain said! your 820pm flight to san francisco is delayed due to weather. ua1416 now departs ....,negative,0
4697,i bet  doesn't turn a thirty minute delay on an original flight into a 7+ hour delayed arrive time,negative,0
4698,final destination was booked through united but with quantas. united has not yet contacted auckland. i am unaware of case id number,negative,0
4699,worst flying experiences ever the past three days. your airline needs to get it together. lost a customer with me,negative,0
4700,yes i have,negative,0
4701,long time flyer switching airlines,negative,0
4702,screwed over my professor. maybe we should tell everyone about  ?,negative,0
